text,label
gormanrupp eps misses by 006 misses on revenue,0
grubhubs growth decelerates for the fifth straight quarter,0
hanesbrands q4 sales down 1 to 175 bln factset consensus 175 bln,0
henkel withdraws 2020 view 1q sales were hit by virus stock marketscreener,0
home depot cuts sales goal as online push not delivering as expected,0
home depots lower sales growth forecast highlights the lack of growth in us corporate earnings,0
ice profit drops 27 on weak growth in transaction and clearing unit,0
imedia brands eps misses by 003 misses on revenue,0
kellogg q4 north america sales fell 7 europe sales up 3 and latin america sales down 2,0
kellogg q4 reported sales 322 vs 332 bln a year ago,0
kohls plunges most in almost three years on profit forecast,0
kohls now sees fullyear adj eps 475 to 495 vs prior 515 to 545,0
kohls q3 adj eps 74 cents factset consensus 86 cents,0
liquidity services eps misses by 003 misses on revenue,0
lovesac eps misses by 004 misses on revenue,0
lrad eps misses by 001 misses on revenue,0
macys lowers fiscal 2019 sales and earnings guidance,0
macys lowers fullyear sales guidance now sees samestore sales down 15 to down 1,0
macys now sees fullyear sales down 25 to down 20 vs prior about flat,0
macys q3 eps 1 cent vs 20 cents,0
macys q3 sales 5173 bln vs 5404 bln factset consensus 5321 bln,0
madison square garden q2 revenue 6288 mln vs 6322 mln,0
maximus eps misses by 001 misses on revenue,0
monte paschi misses fullyear income target may cut costs more,0
nissans china sales fell 12 in january as coronavirus epidemic weighs,0
nokias surprise profit rise fails to salvage 2019 dividend,0
norsk hydro reports lower q4 earnings on weak aluminum prices,0
oaktree specialty lending nii misses by 002 misses on total investment income,0
oaktree strategic income nii misses by 002 misses on total investment income,0
orion energy systems eps misses by 003 misses on revenue,0
pagseguro eps misses by r002 misses on revenue,0
park city group eps misses by 001 misses on revenue,0
paschi misses fullyear income target may cut costs more,0
perceptron eps misses by 002 misses on revenue,0
q3 results india incs revenue contracts in the worst show in 16 quarters says icra,0
royal caribbean cuts earnings guidance warns more cruises may be canceled amid coronavirus uncertainty,0
sally beauty eps misses by 009 misses on revenue,0
sun pharma q3 results profit falls 27 on higher costs lower other income,0
suzuki considers china supply options thirdquarter profit falls 11,0
tata steel q3 results surprise loss as weak demand conditions persist,0
the brinks eps misses by 005 misses on revenue,0
ubiquiti eps misses by 006 misses on revenue,0
vans parent vf corp says china stores still open have seen significant declines in retail traffic,0
yum brands misses samestore sales profit estimates as pizza hut battles rivals,0
yum brands q4 pizza hut samestore sales down 2 factset consensus down 09,0
aemd aethlon medical eps beats by 075 beats on revenue,1
ain albany eps beats by 024 beats on revenue,1
amkr amkor technology eps beats by 018 beats on revenue,1
aspu aspen eps beats by 004 beats on revenue,1
blkb blackbaud eps beats by 001 beats on revenue,1
dac danaos eps beats by 034 beats on revenue,1
esea euroseas eps beats by 002 beats on revenue,1
fldm fluidigm eps beats by 006 beats on revenue,1
gpre green plains eps beats by 015 beats on revenue,1
hsc harsco q1 adjusted ebitda to be above expectations,1
hsc harsco sees q1 adjusted ebitda at high end of guidance range of 4348 mln,1
icmb investcorp credit management bdc nii beats by 001 beats on total investment income,1
iiiv i3 verticals eps beats by 001 beats on revenue,1
jec jacobs beats by 017 beats on revs initiates 250 mln accelerated share repurchase program offers fy20,1
kmpr kemper eps beats by 004 beats on revenue,1
levi levi strauss eps beats by 005 beats on revenue,1
levi levi strauss beats by 005 beats on revs,1
lmnx luminex eps beats by 008 beats on revenue,1
lnn lindsay corp beats by 004 reports revs inline,1
olli ollies bargain outlet eps beats by 003 beats on revenue,1
omf onemain holdings eps beats by 021 beats on revenue,1
play dave busters eps beats by 003 beats on revenue,1
prgo perrigo reports preliminary 1q20 revenue above consensus estimate does not modify fullyear guidance,1
psec prospect capital nii inline beats on total investment income,1
re everest re group eps beats by 062 beats on revenue,1
rng ringcentral eps beats by 001 beats on revenue,1
rpd rapid7 eps beats by 004 beats on revenue,1
sgh smart global beats by 002 beats on revs guides q3 eps inline revs inline,1
sol renesola eps beats by 001 beats on revenue,1
ste steris eps beats by 003 beats on revenue,1
tco taubman centers beats by 007 beats on revs co to be acquired by simon property spg for 5250share i,1
twlo twilio beats by 003 beats on revs guides q1 eps below consensus revs above consensus guides fy20 eps,1
vrns varonis eps beats by 001 beats on revenue,1
wts watts water technologies eps beats by 002 beats on revenue,1
zyxi zynex reports 126 order growth and raises q1 and fy2020 revenue outlook,1
58com eps beats by 013 beats on revenue,1
abbvie eps beats by 002 beats on revenue,1
abbvie leans on new treatments to forecast upbeat 2020 profit,1
abbvie q4 eps 188 vs loss per share 123,1
aethlon medical eps beats by 075 beats on revenue,1
airbnb business outside us china had 46 million profit in 2018,1
becton dickinson eps beats by 001 beats on revenue,1
bilibili eps beats by 001 beats on revenue,1
bjs wholesale q3 eps 40 cents vs 39 cents a year ago,1
bjs wholesale q3 samestore sales up 11 factset consensus up 20,1
bjs wholesale q3 total revenue 332 bln vs 322 bln a year ago factset consensus 330 bln,1
brighthouse financial eps beats by 027 beats on revenue,1
brightsphere investment eps beats by 006 beats on revenue,1
brightview holdings eps beats by 008 beats on revenue,1
bristolmyers squibb eps beats by 028 beats on revenue,1
britannia q3 results profit meets estimates on lower tax expense,1
canada goose holdings eps beats by c001 beats on revenue,1
cancom se just recorded a 42 eps beat heres what analysts are forecasting next,1
cboe global markets eps beats by 008 beats on revenue,1
cdw eps beats by 009 beats on revenue,1
chegg eps beats by 006 beats on revenue,1
china distance education eps beats by 022 beats on revenue,1
cigna eps beats by 011 beats on revenue,1
coach owner tapestry sales top estimates virus impacts forecast,1
correct tapestry q2 coach sales up 2 to 127 bln factset consensus 126 bln,1
correct tapestry q2 kate spade sales 430 mln vs 428 mln factset consensus 4204 mln,1
correct tapestry q2 sales 182 bln vs 180 bln a year ago factset consensus 181 bln,1
curaleaf q3 top line up 27 nongaap ebitda up 169,1
danaos eps beats by 034 beats on revenue,1
dave busters play reports earnings total revenues increased 61 to 2994 million from 2821 million net ep,1
defying soft automotive market outsell closes 2019 with 16 percent direct revenue increase,1
delta air sees 2020 revenue up 4 to 6,1
drugmaker sanofi expects further profit growth from narrowed focus,1
